Date,A/D-line
1990-01-02,0.0
1990-01-03,11.0
1990-01-04,-37.0
1990-01-05,-117.0
1990-01-08,-86.0
1990-01-09,-219.0
1990-01-10,-305.0
1990-01-11,-257.0
1990-01-12,-473.0
1990-01-15,-594.0
1990-01-16,-512.0
1990-01-17,-584.0
1990-01-18,-595.0
1990-01-19,-570.0
1990-01-22,-770.0
1990-01-23,-792.0
1990-01-24,-878.0
1990-01-25,-982.0
1990-01-26,-1010.0
1990-01-29,-1068.0
1990-01-30,-1180.0
1990-01-31,-1025.0
1990-02-01,-1019.0
1990-02-02,-919.0
1990-02-05,-894.0
1990-02-06,-977.0
1990-02-07,-867.0
1990-02-08,-870.0
1990-02-09,-827.0
1990-02-12,-957.0
1990-02-13,-931.0
1990-02-14,-898.0
1990-02-15,-828.0
1990-02-16,-863.0
1990-02-20,-1045.0
1990-02-21,-1083.0
1990-02-22,-1102.0
1990-02-23,-1168.0
1990-02-26,-1082.0
1990-02-27,-987.0
1990-02-28,-888.0
1990-03-01,-818.0
1990-03-02,-705.0
1990-03-05,-768.0
1990-03-06,-636.0
1990-03-07,-639.0
1990-03-08,-517.0
1990-03-09,-584.0
1990-03-12,-575.0
1990-03-13,-658.0
1990-03-14,-591.0
1990-03-15,-548.0
1990-03-16,-421.0
1990-03-19,-386.0
1990-03-20,-462.0
1990-03-21,-527.0
1990-03-22,-683.0
1990-03-23,-603.0
1990-03-26,-556.0
1990-03-27,-449.0
1990-03-28,-455.0
1990-03-29,-510.0
1990-03-30,-514.0
1990-04-02,-595.0
1990-04-03,-445.0
1990-04-04,-538.0
1990-04-05,-538.0
1990-04-06,-604.0
1990-04-09,-580.0
1990-04-10,-562.0
1990-04-11,-555.0
1990-04-12,-468.0
1990-04-16,-440.0
1990-04-17,-452.0
1990-04-18,-580.0
1990-04-19,-688.0
1990-04-20,-798.0
1990-04-23,-957.0
1990-04-24,-990.0
1990-04-25,-931.0
1990-04-26,-912.0
1990-04-27,-1062.0
1990-04-30,-988.0
1990-05-01,-921.0
1990-05-02,-853.0
1990-05-03,-791.0
1990-05-04,-675.0
1990-05-07,-563.0
1990-05-08,-510.0
1990-05-09,-490.0
1990-05-10,-459.0
1990-05-11,-261.0
1990-05-14,-133.0
1990-05-15,-119.0
1990-05-16,-142.0
1990-05-17,-95.0
1990-05-18,-82.0
1990-05-21,33.0
1990-05-22,63.0
1990-05-23,110.0
1990-05-24,106.0
1990-05-25,-6.0
1990-05-29,135.0
1990-05-30,145.0
1990-05-31,142.0
1990-06-01,193.0
1990-06-04,346.0
1990-06-05,335.0
1990-06-06,285.0
1990-06-07,207.0
1990-06-08,59.0
1990-06-11,166.0
1990-06-12,286.0
1990-06-13,272.0
1990-06-14,221.0
1990-06-15,195.0
1990-06-18,16.0
1990-06-19,43.0
1990-06-20,28.0
1990-06-21,89.0
1990-06-22,-2.0
1990-06-25,-117.0
1990-06-26,-111.0
1990-06-27,-29.0
1990-06-28,63.0
1990-06-29,100.0
1990-07-02,149.0
1990-07-03,181.0
1990-07-05,40.0
1990-07-06,137.0
1990-07-09,159.0
1990-07-10,60.0
1990-07-11,166.0
1990-07-12,286.0
1990-07-13,323.0
1990-07-16,380.0
1990-07-17,335.0
1990-07-18,195.0
1990-07-19,176.0
1990-07-20,102.0
1990-07-23,-93.0
1990-07-24,-93.0
1990-07-25,-33.0
1990-07-26,-55.0
1990-07-27,-139.0
1990-07-30,-145.0
1990-07-31,-141.0
1990-08-01,-160.0
1990-08-02,-318.0
1990-08-03,-512.0
1990-08-06,-716.0
1990-08-07,-721.0
1990-08-08,-618.0
1990-08-09,-592.0
1990-08-10,-728.0
1990-08-13,-686.0
1990-08-14,-662.0
1990-08-15,-599.0
1990-08-16,-814.0
1990-08-17,-988.0
1990-08-20,-989.0
1990-08-21,-1188.0
1990-08-22,-1339.0
1990-08-23,-1579.0
1990-08-24,-1471.0
1990-08-27,-1241.0
1990-08-28,-1204.0
1990-08-29,-1116.0
1990-08-30,-1270.0
1990-08-31,-1161.0
1990-09-04,-1172.0
1990-09-05,-1118.0
1990-09-06,-1239.0
1990-09-07,-1151.0
1990-09-10,-1175.0
1990-09-11,-1196.0
1990-09-12,-1160.0
1990-09-13,-1304.0
1990-09-14,-1401.0
1990-09-17,-1390.0
1990-09-18,-1396.0
1990-09-19,-1433.0
1990-09-20,-1605.0
1990-09-21,-1650.0
1990-09-24,-1849.0
1990-09-25,-1763.0
1990-09-26,-1902.0
1990-09-27,-2031.0
1990-09-28,-1944.0
1990-10-01,-1781.0
1990-10-02,-1726.0
1990-10-03,-1816.0
1990-10-04,-1793.0
1990-10-05,-1860.0
1990-10-08,-1820.0
1990-10-09,-2012.0
1990-10-10,-2146.0
1990-10-11,-2302.0
1990-10-12,-2213.0
1990-10-15,-2151.0
1990-10-16,-2254.0
1990-10-17,-2242.0
1990-10-18,-2080.0
1990-10-19,-1933.0
1990-10-22,-1840.0
1990-10-23,-1898.0
1990-10-24,-1907.0
1990-10-25,-1992.0
1990-10-26,-2150.0
1990-10-29,-2252.0
1990-10-30,-2216.0
1990-10-31,-2220.0
1990-11-01,-2142.0
1990-11-02,-1982.0
1990-11-05,-1867.0
1990-11-06,-1925.0
1990-11-07,-2071.0
1990-11-08,-1998.0
1990-11-09,-1835.0
1990-11-12,-1660.0
1990-11-13,-1641.0
1990-11-14,-1529.0
1990-11-15,-1617.0
1990-11-16,-1608.0
1990-11-19,-1536.0
1990-11-20,-1646.0
1990-11-21,-1637.0
1990-11-23,-1666.0
1990-11-26,-1622.0
1990-11-27,-1505.0
1990-11-28,-1472.0
1990-11-29,-1528.0
1990-11-30,-1363.0
1990-12-03,-1261.0
1990-12-04,-1173.0
1990-12-05,-1047.0
1990-12-06,-1043.0
1990-12-07,-1093.0
1990-12-10,-1050.0
1990-12-11,-1145.0
1990-12-12,-1038.0
1990-12-13,-1044.0
1990-12-14,-1159.0
1990-12-17,-1241.0
1990-12-18,-1131.0
1990-12-19,-1094.0
1990-12-20,-1090.0
1990-12-21,-1046.0
1990-12-24,-1123.0
1990-12-26,-1082.0
1990-12-27,-1158.0
1990-12-28,-1161.0
1990-12-31,-1094.0
1991-01-02,-1197.0
1991-01-03,-1320.0
1991-01-04,-1343.0
1991-01-07,-1534.0
1991-01-08,-1580.0
1991-01-09,-1656.0
1991-01-10,-1549.0
1991-01-11,-1542.0
1991-01-14,-1670.0
1991-01-15,-1617.0
1991-01-16,-1508.0
1991-01-17,-1286.0
1991-01-18,-1194.0
1991-01-21,-1208.0
1991-01-22,-1234.0
1991-01-23,-1137.0
1991-01-24,-982.0
1991-01-25,-931.0
1991-01-28,-910.0
1991-01-29,-881.0
1991-01-30,-733.0
1991-01-31,-650.0
1991-02-01,-635.0
1991-02-04,-477.0
1991-02-05,-368.0
1991-02-06,-243.0
1991-02-07,-266.0
1991-02-08,-190.0
1991-02-11,-4.0
1991-02-12,-30.0
1991-02-13,57.0
1991-02-14,-53.0
1991-02-15,67.0
1991-02-19,38.0
1991-02-20,-96.0
1991-02-21,-102.0
1991-02-22,-67.0
1991-02-25,1.0
1991-02-26,-128.0
1991-02-27,-23.0
1991-02-28,11.0
1991-03-01,100.0
1991-03-04,154.0
1991-03-05,331.0
1991-03-06,329.0
1991-03-07,339.0
1991-03-08,313.0
1991-03-11,261.0
1991-03-12,141.0
1991-03-13,251.0
1991-03-14,259.0
1991-03-15,210.0
1991-03-18,176.0
1991-03-19,46.0
1991-03-20,82.0
1991-03-21,58.0
1991-03-22,87.0
1991-03-25,212.0
1991-03-26,357.0
1991-03-27,377.0
1991-03-28,395.0
1991-04-01,305.0
1991-04-02,478.0
1991-04-03,531.0
1991-04-04,565.0
1991-04-05,466.0
1991-04-08,545.0
1991-04-09,402.0
1991-04-10,384.0
1991-04-11,510.0
1991-04-12,587.0
1991-04-15,593.0
1991-04-16,726.0
1991-04-17,821.0
1991-04-18,769.0
1991-04-19,643.0
1991-04-22,522.0
1991-04-23,527.0
1991-04-24,542.0
1991-04-25,450.0
1991-04-26,420.0
1991-04-29,288.0
1991-04-30,318.0
1991-05-01,430.0
1991-05-02,472.0
1991-05-03,492.0
1991-05-06,468.0
1991-05-07,407.0
1991-05-08,449.0
1991-05-09,593.0
1991-05-10,436.0
1991-05-13,436.0
1991-05-14,279.0
1991-05-15,156.0
1991-05-16,264.0
1991-05-17,282.0
1991-05-20,277.0
1991-05-21,383.0
1991-05-22,409.0
1991-05-23,375.0
1991-05-24,490.0
1991-05-28,604.0
1991-05-29,646.0
1991-05-30,770.0
1991-05-31,841.0
1991-06-03,826.0
1991-06-04,823.0
1991-06-05,768.0
1991-06-06,707.0
1991-06-07,550.0
1991-06-10,486.0
1991-06-11,536.0
1991-06-12,382.0
1991-06-13,418.0
1991-06-14,543.0
1991-06-17,472.0
1991-06-18,407.0
1991-06-19,257.0
1991-06-20,242.0
1991-06-21,317.0
1991-06-24,118.0
1991-06-25,92.0
1991-06-26,75.0
1991-06-27,162.0
1991-06-28,79.0
1991-07-01,234.0
1991-07-02,226.0
1991-07-03,85.0
1991-07-05,117.0
1991-07-08,197.0
1991-07-09,186.0
1991-07-10,211.0
1991-07-11,274.0
1991-07-12,349.0
1991-07-15,423.0
1991-07-16,413.0
1991-07-17,426.0
1991-07-18,534.0
1991-07-19,525.0
1991-07-22,455.0
1991-07-23,330.0
1991-07-24,308.0
1991-07-25,392.0
1991-07-26,392.0
1991-07-29,447.0
1991-07-30,566.0
1991-07-31,593.0
1991-08-01,551.0
1991-08-02,581.0
1991-08-05,519.0
1991-08-06,661.0
1991-08-07,680.0
1991-08-08,687.0
1991-08-09,647.0
1991-08-12,678.0
1991-08-13,748.0
1991-08-14,784.0
1991-08-15,797.0
1991-08-16,668.0
1991-08-19,430.0
1991-08-20,520.0
1991-08-21,748.0
1991-08-22,798.0
1991-08-23,892.0
1991-08-26,884.0
1991-08-27,844.0
1991-08-28,960.0
1991-08-29,939.0
1991-08-30,931.0
1991-09-03,824.0
1991-09-04,727.0
1991-09-05,710.0
1991-09-06,702.0
1991-09-09,694.0
1991-09-10,542.0
1991-09-11,549.0
1991-09-12,626.0
1991-09-13,531.0
1991-09-16,563.0
1991-09-17,542.0
1991-09-18,595.0
1991-09-19,670.0
1991-09-20,730.0
1991-09-23,688.0
1991-09-24,750.0
1991-09-25,736.0
1991-09-26,740.0
1991-09-27,725.0
1991-09-30,812.0
1991-10-01,852.0
1991-10-02,817.0
1991-10-03,694.0
1991-10-04,629.0
1991-10-07,532.0
1991-10-08,580.0
1991-10-09,476.0
1991-10-10,558.0
1991-10-11,593.0
1991-10-14,755.0
1991-10-15,890.0
1991-10-16,972.0
1991-10-17,958.0
1991-10-18,1004.0
1991-10-21,915.0
1991-10-22,874.0
1991-10-23,886.0
1991-10-24,770.0
1991-10-25,720.0
1991-10-28,837.0
1991-10-29,928.0
1991-10-30,990.0
1991-10-31,1011.0
1991-11-01,990.0
1991-11-04,920.0
1991-11-05,902.0
1991-11-06,959.0
1991-11-07,1054.0
1991-11-08,1073.0
1991-11-11,1080.0
1991-11-12,1201.0
1991-11-13,1206.0
1991-11-14,1206.0
1991-11-15,995.0
1991-11-18,986.0
1991-11-19,765.0
1991-11-20,750.0
1991-11-21,780.0
1991-11-22,658.0
1991-11-25,612.0
1991-11-26,684.0
1991-11-27,694.0
1991-11-29,657.0
1991-12-02,787.0
1991-12-03,793.0
1991-12-04,781.0
1991-12-05,707.0
1991-12-06,736.0
1991-12-09,699.0
1991-12-10,678.0
1991-12-11,636.0
1991-12-12,759.0
1991-12-13,846.0
1991-12-16,860.0
1991-12-17,787.0
1991-12-18,779.0
1991-12-19,729.0
1991-12-20,823.0
1991-12-23,1016.0
1991-12-24,1146.0
1991-12-26,1289.0
1991-12-27,1357.0
1991-12-30,1544.0
1991-12-31,1637.0
1992-01-02,1561.0
1992-01-03,1623.0
1992-01-06,1638.0
1992-01-07,1618.0
1992-01-08,1655.0
1992-01-09,1691.0
1992-01-10,1638.0
1992-01-13,1613.0
1992-01-14,1747.0
1992-01-15,1803.0
1992-01-16,1750.0
1992-01-17,1747.0
1992-01-20,1652.0
1992-01-21,1509.0
1992-01-22,1623.0
1992-01-23,1580.0
1992-01-24,1605.0
1992-01-27,1612.0
1992-01-28,1613.0
1992-01-29,1519.0
1992-01-30,1550.0
1992-01-31,1488.0
1992-02-03,1496.0
1992-02-04,1586.0
1992-02-05,1625.0
1992-02-06,1621.0
1992-02-07,1552.0
1992-02-10,1608.0
1992-02-11,1619.0
1992-02-12,1719.0
1992-02-13,1592.0
1992-02-14,1570.0
1992-02-18,1481.0
1992-02-19,1456.0
1992-02-20,1602.0
1992-02-21,1520.0
1992-02-24,1506.0
1992-02-25,1423.0
1992-02-26,1550.0
1992-02-27,1526.0
1992-02-28,1484.0
1992-03-02,1485.0
1992-03-03,1496.0
1992-03-04,1410.0
1992-03-05,1274.0
1992-03-06,1193.0
1992-03-09,1212.0
1992-03-10,1290.0
1992-03-11,1167.0
1992-03-12,1136.0
1992-03-13,1218.0
1992-03-16,1229.0
1992-03-17,1341.0
1992-03-18,1369.0
1992-03-19,1383.0
1992-03-20,1409.0
1992-03-23,1370.0
1992-03-24,1343.0
1992-03-25,1316.0
1992-03-26,1315.0
1992-03-27,1163.0
1992-03-30,1135.0
1992-03-31,1165.0
1992-04-01,1118.0
1992-04-02,1013.0
1992-04-03,979.0
1992-04-06,1046.0
1992-04-07,878.0
1992-04-08,728.0
1992-04-09,893.0
1992-04-10,984.0
1992-04-13,1051.0
1992-04-14,1195.0
1992-04-15,1302.0
1992-04-16,1273.0
1992-04-20,1139.0
1992-04-21,1091.0
1992-04-22,1092.0
1992-04-23,1080.0
1992-04-24,1034.0
1992-04-27,1000.0
1992-04-28,983.0
1992-04-29,1061.0
1992-04-30,1181.0
1992-05-01,1135.0
1992-05-04,1271.0
1992-05-05,1319.0
1992-05-06,1362.0
1992-05-07,1331.0
1992-05-08,1315.0
1992-05-11,1426.0
1992-05-12,1362.0
1992-05-13,1324.0
1992-05-14,1208.0
1992-05-15,1106.0
1992-05-18,1173.0
1992-05-19,1249.0
1992-05-20,1254.0
1992-05-21,1174.0
1992-05-22,1218.0
1992-05-26,1093.0
1992-05-27,1125.0
1992-05-28,1226.0
1992-05-29,1249.0
1992-06-01,1273.0
1992-06-02,1232.0
1992-06-03,1247.0
1992-06-04,1203.0
1992-06-05,1185.0
1992-06-08,1160.0
1992-06-09,1020.0
1992-06-10,934.0
1992-06-11,964.0
1992-06-12,1041.0
1992-06-15,1029.0
1992-06-16,962.0
1992-06-17,773.0
1992-06-18,676.0
1992-06-19,773.0
1992-06-22,697.0
1992-06-23,730.0
1992-06-24,727.0
1992-06-25,703.0
1992-06-26,736.0
1992-06-29,900.0
1992-06-30,953.0
1992-07-01,1083.0
1992-07-02,1045.0
1992-07-06,1049.0
1992-07-07,957.0
1992-07-08,972.0
1992-07-09,1105.0
1992-07-10,1122.0
1992-07-13,1179.0
1992-07-14,1252.0
1992-07-15,1253.0
1992-07-16,1270.0
1992-07-17,1192.0
1992-07-20,1097.0
1992-07-21,1143.0
1992-07-22,1068.0
1992-07-23,1107.0
1992-07-24,1111.0
1992-07-27,1151.0
1992-07-28,1319.0
1992-07-29,1474.0
1992-07-30,1534.0
1992-07-31,1571.0
1992-08-03,1588.0
1992-08-04,1570.0
1992-08-05,1490.0
1992-08-06,1436.0
1992-08-07,1414.0
1992-08-10,1385.0
1992-08-11,1364.0
1992-08-12,1335.0
1992-08-13,1315.0
1992-08-14,1404.0
1992-08-17,1448.0
1992-08-18,1481.0
1992-08-19,1393.0
1992-08-20,1387.0
1992-08-21,1293.0
1992-08-24,1115.0
1992-08-25,1090.0
1992-08-26,1152.0
1992-08-27,1208.0
1992-08-28,1247.0
1992-08-31,1239.0
1992-09-01,1302.0
1992-09-02,1391.0
1992-09-03,1409.0
1992-09-04,1379.0
1992-09-08,1300.0
1992-09-09,1356.0
1992-09-10,1462.0
1992-09-11,1490.0
1992-09-14,1639.0
1992-09-15,1478.0
1992-09-16,1453.0
1992-09-17,1460.0
1992-09-18,1528.0
1992-09-21,1499.0
1992-09-22,1359.0
1992-09-23,1339.0
1992-09-24,1410.0
1992-09-25,1285.0
1992-09-28,1328.0
1992-09-29,1361.0
1992-09-30,1448.0
1992-10-01,1375.0
1992-10-02,1187.0
1992-10-05,1036.0
1992-10-06,1052.0
1992-10-07,993.0
1992-10-08,1076.0
1992-10-09,942.0
1992-10-12,1087.0
1992-10-13,1151.0
1992-10-14,1158.0
1992-10-15,1172.0
1992-10-16,1283.0
1992-10-19,1407.0
1992-10-20,1454.0
1992-10-21,1473.0
1992-10-22,1450.0
1992-10-23,1454.0
1992-10-26,1556.0
1992-10-27,1535.0
1992-10-28,1624.0
1992-10-29,1685.0
1992-10-30,1642.0
1992-11-02,1765.0
1992-11-03,1707.0
1992-11-04,1668.0
1992-11-05,1712.0
1992-11-06,1734.0
1992-11-09,1772.0
1992-11-10,1812.0
1992-11-11,1921.0
1992-11-12,1925.0
1992-11-13,1936.0
1992-11-16,1863.0
1992-11-17,1797.0
1992-11-18,1911.0
1992-11-19,1951.0
1992-11-20,2059.0
1992-11-23,2031.0
1992-11-24,2115.0
1992-11-25,2167.0
1992-11-27,2227.0
1992-11-30,2287.0
1992-12-01,2299.0
1992-12-02,2249.0
1992-12-03,2269.0
1992-12-04,2328.0
1992-12-07,2434.0
1992-12-08,2481.0
1992-12-09,2411.0
1992-12-10,2361.0
1992-12-11,2353.0
1992-12-14,2318.0
1992-12-15,2308.0
1992-12-16,2254.0
1992-12-17,2374.0
1992-12-18,2490.0
1992-12-21,2497.0
1992-12-22,2507.0
1992-12-23,2482.0
1992-12-24,2515.0
1992-12-28,2517.0
1992-12-29,2516.0
1992-12-30,2575.0
1992-12-31,2567.0
1993-01-04,2537.0
1993-01-05,2512.0
1993-01-06,2567.0
1993-01-07,2476.0
1993-01-08,2378.0
1993-01-11,2445.0
1993-01-12,2430.0
1993-01-13,2517.0
1993-01-14,2599.0
1993-01-15,2638.0
1993-01-18,2639.0
1993-01-19,2636.0
1993-01-20,2594.0
1993-01-21,2631.0
1993-01-22,2659.0
1993-01-25,2770.0
1993-01-26,2803.0
1993-01-27,2714.0
1993-01-28,2690.0
1993-01-29,2740.0
1993-02-01,2862.0
1993-02-02,2910.0
1993-02-03,3031.0
1993-02-04,3124.0
1993-02-05,3080.0
1993-02-08,3040.0
1993-02-09,2929.0
1993-02-10,2964.0
1993-02-11,3007.0
1993-02-12,2924.0
1993-02-16,2684.0
1993-02-17,2601.0
1993-02-18,2603.0
1993-02-19,2676.0
1993-02-22,2672.0
1993-02-23,2665.0
1993-02-24,2809.0
1993-02-25,2888.0
1993-02-26,2925.0
1993-03-01,2898.0
1993-03-02,3033.0
1993-03-03,3140.0
1993-03-04,3085.0
1993-03-05,3084.0
1993-03-08,3243.0
1993-03-09,3265.0
1993-03-10,3305.0
1993-03-11,3272.0
1993-03-12,3141.0
1993-03-15,3200.0
1993-03-16,3193.0
1993-03-17,3101.0
1993-03-18,3226.0
1993-03-19,3153.0
1993-03-22,3077.0
1993-03-23,3067.0
1993-03-24,3075.0
1993-03-25,3183.0
1993-03-26,3141.0
1993-03-29,3211.0
1993-03-30,3250.0
1993-03-31,3300.0
1993-04-01,3260.0
1993-04-02,3051.0
1993-04-05,3061.0
1993-04-06,3004.0
1993-04-07,3049.0
1993-04-08,3043.0
1993-04-12,3185.0
1993-04-13,3263.0
1993-04-14,3274.0
1993-04-15,3244.0
1993-04-16,3225.0
1993-04-19,3143.0
1993-04-20,3065.0
1993-04-21,3053.0
1993-04-22,2976.0
1993-04-23,2897.0
1993-04-26,2782.0
1993-04-27,2842.0
1993-04-28,2879.0
1993-04-29,2915.0
1993-04-30,2993.0
1993-05-03,3064.0
1993-05-04,3157.0
1993-05-05,3209.0
1993-05-06,3164.0
1993-05-07,3119.0
1993-05-10,3146.0
1993-05-11,3189.0
1993-05-12,3164.0
1993-05-13,2998.0
1993-05-14,2979.0
1993-05-17,2983.0
1993-05-18,2958.0
1993-05-19,3103.0
1993-05-20,3178.0
1993-05-21,3088.0
1993-05-24,3112.0
1993-05-25,3141.0
1993-05-26,3264.0
1993-05-27,3231.0
1993-05-28,3162.0
1993-06-01,3251.0
1993-06-02,3266.0
1993-06-03,3230.0
1993-06-04,3110.0
1993-06-07,3048.0
1993-06-08,2911.0
1993-06-09,2952.0
1993-06-10,2891.0
1993-06-11,2976.0
1993-06-14,3004.0
1993-06-15,3008.0
1993-06-16,3051.0
1993-06-17,3072.0
1993-06-18,2939.0
1993-06-21,2979.0
1993-06-22,2972.0
1993-06-23,2945.0
1993-06-24,3038.0
1993-06-25,3098.0
1993-06-28,3236.0
1993-06-29,3228.0
1993-06-30,3254.0
1993-07-01,3228.0
1993-07-02,3143.0
1993-07-06,3040.0
1993-07-07,3046.0
1993-07-08,3159.0
1993-07-09,3176.0
1993-07-12,3183.0
1993-07-13,3168.0
1993-07-14,3232.0
1993-07-15,3222.0
1993-07-16,3133.0
1993-07-19,3111.0
1993-07-20,3111.0
1993-07-21,3115.0
1993-07-22,3033.0
1993-07-23,3102.0
1993-07-26,3168.0
1993-07-27,3127.0
1993-07-28,3126.0
1993-07-29,3229.0
1993-07-30,3160.0
1993-08-02,3247.0
1993-08-03,3261.0
1993-08-04,3281.0
1993-08-05,3311.0
1993-08-06,3304.0
1993-08-09,3370.0
1993-08-10,3344.0
1993-08-11,3385.0
1993-08-12,3322.0
1993-08-13,3369.0
1993-08-16,3447.0
1993-08-17,3474.0
1993-08-18,3545.0
1993-08-19,3560.0
1993-08-20,3532.0
1993-08-23,3529.0
1993-08-24,3639.0
1993-08-25,3662.0
1993-08-26,3665.0
1993-08-27,3630.0
1993-08-30,3714.0
1993-08-31,3797.0
1993-09-01,3799.0
1993-09-02,3771.0
1993-09-03,3780.0
1993-09-07,3668.0
1993-09-08,3560.0
1993-09-09,3588.0
1993-09-10,3737.0
1993-09-13,3752.0
1993-09-14,3662.0
1993-09-15,3707.0
1993-09-16,3682.0
1993-09-17,3656.0
1993-09-20,3577.0
1993-09-21,3452.0
1993-09-22,3561.0
1993-09-23,3620.0
1993-09-24,3648.0
1993-09-27,3760.0
1993-09-28,3747.0
1993-09-29,3706.0
1993-09-30,3720.0
1993-10-01,3747.0
1993-10-04,3775.0
1993-10-05,3743.0
1993-10-06,3723.0
1993-10-07,3682.0
1993-10-08,3702.0
1993-10-11,3722.0
1993-10-12,3737.0
1993-10-13,3741.0
1993-10-14,3808.0
1993-10-15,3900.0
1993-10-18,3869.0
1993-10-19,3773.0
1993-10-20,3737.0
1993-10-21,3713.0
1993-10-22,3675.0
1993-10-25,3666.0
1993-10-26,3638.0
1993-10-27,3702.0
1993-10-28,3782.0
1993-10-29,3820.0
1993-11-01,3864.0
1993-11-02,3822.0
1993-11-03,3654.0
1993-11-04,3500.0
1993-11-05,3528.0
1993-11-08,3580.0
1993-11-09,3623.0
1993-11-10,3693.0
1993-11-11,3679.0
1993-11-12,3733.0
1993-11-15,3673.0
1993-11-16,3705.0
1993-11-17,3602.0
1993-11-18,3518.0
1993-11-19,3465.0
1993-11-22,3328.0
1993-11-23,3389.0
1993-11-24,3479.0
1993-11-26,3570.0
1993-11-29,3575.0
1993-11-30,3556.0
1993-12-01,3626.0
1993-12-02,3655.0
1993-12-03,3705.0
1993-12-06,3759.0
1993-12-07,3763.0
1993-12-08,3737.0
1993-12-09,3668.0
1993-12-10,3631.0
1993-12-13,3650.0
1993-12-14,3566.0
1993-12-15,3566.0
1993-12-16,3605.0
1993-12-17,3742.0
1993-12-20,3738.0
1993-12-21,3692.0
1993-12-22,3741.0
1993-12-23,3777.0
1993-12-27,3860.0
1993-12-28,3932.0
1993-12-29,3976.0
1993-12-30,3940.0
1993-12-31,3941.0
1994-01-03,3832.0
1994-01-04,3856.0
1994-01-05,3861.0
1994-01-06,3829.0
1994-01-07,3880.0
1994-01-10,4001.0
1994-01-11,3956.0
1994-01-12,3987.0
1994-01-13,3932.0
1994-01-14,4004.0
1994-01-17,3983.0
1994-01-18,3986.0
1994-01-19,3966.0
1994-01-20,4004.0
1994-01-21,4010.0
1994-01-24,3947.0
1994-01-25,3904.0
1994-01-26,3948.0
1994-01-27,4050.0
1994-01-28,4128.0
1994-01-31,4214.0
1994-02-01,4168.0
1994-02-02,4225.0
1994-02-03,4191.0
1994-02-04,3955.0
1994-02-07,3961.0
1994-02-08,3966.0
1994-02-09,4057.0
1994-02-10,3986.0
1994-02-11,3965.0
1994-02-14,4024.0
1994-02-15,4081.0
1994-02-16,4107.0
1994-02-17,4040.0
1994-02-18,3964.0
1994-02-22,4072.0
1994-02-23,4049.0
1994-02-24,3859.0
1994-02-25,3897.0
1994-02-28,3991.0
1994-03-01,3917.0
1994-03-02,3874.0
1994-03-03,3843.0
1994-03-04,3906.0
1994-03-07,4001.0
1994-03-08,3936.0
1994-03-09,3940.0
1994-03-10,3831.0
1994-03-11,3897.0
1994-03-14,3951.0
1994-03-15,3946.0
1994-03-16,4009.0
1994-03-17,4043.0
1994-03-18,4044.0
1994-03-21,3947.0
1994-03-22,3978.0
1994-03-23,3979.0
1994-03-24,3809.0
1994-03-25,3725.0
1994-03-28,3625.0
1994-03-29,3396.0
1994-03-30,3207.0
1994-03-31,3168.0
1994-04-04,2966.0
1994-04-05,3221.0
1994-04-06,3228.0
1994-04-07,3308.0
1994-04-08,3183.0
1994-04-11,3237.0
1994-04-12,3130.0
1994-04-13,3044.0
1994-04-14,3027.0
1994-04-15,3022.0
1994-04-18,2906.0
1994-04-19,2827.0
1994-04-20,2743.0
1994-04-21,2893.0
1994-04-22,2921.0
1994-04-25,3072.0
1994-04-26,3073.0
1994-04-28,3008.0
1994-04-29,3097.0
1994-05-02,3162.0
1994-05-03,3135.0
1994-05-04,3101.0
1994-05-05,3090.0
1994-05-06,2922.0
1994-05-09,2759.0
1994-05-10,2822.0
1994-05-11,2694.0
1994-05-12,2756.0
1994-05-13,2761.0
1994-05-16,2746.0
1994-05-17,2832.0
1994-05-18,2984.0
1994-05-19,3051.0
1994-05-20,2995.0
1994-05-23,2920.0
1994-05-24,2958.0
1994-05-25,2989.0
1994-05-26,3020.0
1994-05-27,3049.0
1994-05-31,3030.0
1994-06-01,3067.0
1994-06-02,3135.0
1994-06-03,3231.0
1994-06-06,3280.0
1994-06-07,3254.0
1994-06-08,3199.0
1994-06-09,3200.0
1994-06-10,3250.0
1994-06-13,3293.0
1994-06-14,3388.0
1994-06-15,3349.0
1994-06-16,3393.0
1994-06-17,3274.0
1994-06-20,3112.0
1994-06-21,2962.0
1994-06-22,3042.0
1994-06-23,2899.0
1994-06-24,2721.0
1994-06-27,2820.0
1994-06-28,2793.0
1994-06-29,2845.0
1994-06-30,2766.0
1994-07-01,2865.0
1994-07-05,2859.0
1994-07-06,2840.0
1994-07-07,2912.0
1994-07-08,2957.0
1994-07-11,2912.0
1994-07-12,2925.0
1994-07-13,2947.0
1994-07-14,3106.0
1994-07-15,3118.0
1994-07-18,3149.0
1994-07-19,3117.0
1994-07-20,3006.0
1994-07-21,2965.0
1994-07-22,2980.0
1994-07-25,3022.0
1994-07-26,2994.0
1994-07-27,2943.0
1994-07-28,2985.0
1994-07-29,3134.0
1994-08-01,3231.0
1994-08-02,3233.0
1994-08-03,3229.0
1994-08-04,3193.0
1994-08-05,3112.0
1994-08-08,3154.0
1994-08-09,3181.0
1994-08-10,3273.0
1994-08-11,3173.0
1994-08-12,3257.0
1994-08-15,3222.0
1994-08-16,3332.0
1994-08-17,3344.0
1994-08-18,3250.0
1994-08-19,3287.0
1994-08-22,3227.0
1994-08-23,3319.0
1994-08-24,3421.0
1994-08-25,3409.0
1994-08-26,3597.0
